GameID,Rank,Positive,Negative,Total,Rating,Date
667970,84,16544,325,16869,0.9551000000000001,2024-08-11
2379780,85,45162,1220,46382,0.955,2024-08-11
1999360,86,14472,270,14742,0.9549,2024-08-11
1240210,87,21449,475,21924,0.9547,2024-08-11
447530,88,33701,863,34564,0.9545999999999999,2024-08-11
1113000,89,68874,2072,70946,0.9545,2024-08-11
324160,91,8780,127,8907,0.9543,2024-08-11
1353230,90,10583,173,10756,0.9543,2024-08-11
1698960,93,4759,36,4795,0.9541,2024-08-11
1584090,92,22563,525,23088,0.9541,2024-08-11
736260,94,19958,447,20405,0.9540000000000001,2024-08-11
457140,95,114321,3831,118152,0.9537,2024-08-11
1290000,96,44169,1257,45426,0.9536,2024-08-11
264200,98,15905,337,16242,0.9534,2024-08-11
337340,97,17096,373,17469,0.9534,2024-08-11
425580,100,18227,411,18638,0.9531999999999999,2024-08-11
698780,99,194161,7048,201209,0.9531999999999999,2024-08-11
1817230,103,30090,805,30895,0.9529000000000001,2024-08-11
219740,102,103824,3517,107341,0.9529000000000001,2024-08-11
292030,101,759495,31098,790593,0.9529000000000001,2024-08-11
636480,105,66579,2128,68707,0.9526,2024-08-11
1687950,104,72368,2351,74719,0.9526,2024-08-11
1562700,108,27586,731,28317,0.9525,2024-08-11
274190,107,55461,1722,57183,0.9525,2024-08-11
1057090,106,124992,4397,129389,0.9525,2024-08-11
223470,109,99891,3426,103317,0.9523999999999999,2024-08-11
217980,110,13201,273,13474,0.9523,2024-08-11
1424330,112,10094,185,10279,0.9521,2024-08-11
424280,111,16899,390,17289,0.9521,2024-08-11
1454400,113,65598,2139,67737,0.9520000000000001,2024-08-11
531510,114,19458,478,19936,0.9519,2024-08-11
2368470,116,5757,72,5829,0.9518000000000001,2024-08-11
70,115,126744,4564,131308,0.9518000000000001,2024-08-11
1677770,117,6728,97,6825,0.9517,2024-08-11
2070550,119,3461,21,3482,0.9516,2024-08-11
1082430,118,14091,312,14403,0.9516,2024-08-11
2570630,121,5237,61,5298,0.9515,2024-08-11
739630,120,669357,28279,697636,0.9515,2024-08-11
1593500,122,129942,4773,134715,0.9512999999999999,2024-08-11
304430,123,58565,1924,60489,0.9512,2024-08-11
2458530,124,5470,69,5539,0.9511,2024-08-11
1070710,128,8617,155,8772,0.951,2024-08-11
519860,127,21573,569,22142,0.951,2024-08-11
420,126,39665,1215,40880,0.951,2024-08-11
268910,125,160703,6104,166807,0.951,2024-08-11
1567800,130,4082,37,4119,0.9509000000000001,2024-08-11
40970,129,17725,440,18165,0.9509000000000001,2024-08-11
341800,131,13500,305,13805,0.9508,2024-08-11
557600,134,16182,393,16575,0.9506999999999999,2024-08-11
238320,133,113531,4182,117713,0.9506999999999999,2024-08-11
240,132,167048,6425,173473,0.9506999999999999,2024-08-11
1093910,136,12361,274,12635,0.9505,2024-08-11
629730,135,50466,1649,52115,0.9505,2024-08-11
1586800,138,4149,41,4190,0.9504,2024-08-11
632360,137,271038,11012,282050,0.9504,2024-08-11
2415010,139,6438,100,6538,0.9503,2024-08-11
1260520,142,3502,27,3529,0.9501999999999999,2024-08-11
2593370,141,31994,963,32957,0.9501999999999999,2024-08-11
203160,140,225913,9088,235001,0.9501999999999999,2024-08-11
1708150,143,5225,69,5294,0.9501000000000001,2024-08-11
1713610,145,4077,41,4118,0.95,2024-08-11
412830,144,16859,429,17288,0.95,2024-08-11
2324650,146,20788,566,21354,0.9499,2024-08-11
2600140,147,2952,17,2969,0.9498000000000001,2024-08-11
2220360,150,3715,34,3749,0.9497,2024-08-11
8930,149,191079,7666,198745,0.9497,2024-08-11
22380,148,206492,8343,214835,0.9497,2024-08-11
1507970,153,4461,53,4514,0.9495,2024-08-11
1684930,152,6024,94,6118,0.9495,2024-08-11
851100,151,13042,310,13352,0.9495,2024-08-11
1901370,156,3708,35,3743,0.9494,2024-08-11
432350,155,5109,70,5179,0.9494,2024-08-11
319630,154,159255,6323,165578,0.9494,2024-08-11
683320,157,70143,2519,72662,0.9493,2024-08-11
2121360,158,11581,266,11847,0.9492,2024-08-11
1390350,159,12575,306,12881,0.9487000000000001,2024-08-11
1969080,161,3586,36,3622,0.9484999999999999,2024-08-11
1277930,160,5141,76,5217,0.9484999999999999,2024-08-11
1895350,163,2954,22,2976,0.9483,2024-08-11
1292940,162,5976,101,6077,0.9483,2024-08-11
1806840,166,5715,95,5810,0.9481,2024-08-11
1059990,165,8654,184,8838,0.9481,2024-08-11
1746030,164,12293,304,12597,0.9481,2024-08-11
541570,167,18460,525,18985,0.948,2024-08-11
206190,168,12494,314,12808,0.9479000000000001,2024-08-11
1369320,169,9318,208,9526,0.9478,2024-08-11
1275670,172,12251,308,12559,0.9477,2024-08-11
206440,171,73105,2777,75882,0.9477,2024-08-11
322330,170,443434,20055,463489,0.9477,2024-08-11
312990,173,17573,500,18073,0.9476,2024-08-11
2291850,175,5396,89,5485,0.9475,2024-08-11
204360,174,111702,4499,116201,0.9475,2024-08-11
351640,179,11579,289,11868,0.9473999999999999,2024-08-11
1989270,178,13539,358,13897,0.9473999999999999,2024-08-11
1392820,177,25198,795,25993,0.9473999999999999,2024-08-11
597170,176,28083,907,28990,0.9473999999999999,2024-08-11
435150,180,173883,7385,181268,0.9473,2024-08-11
2532550,181,24074,758,24832,0.9472,2024-08-11
597220,182,9066,207,9273,0.9470999999999999,2024-08-11
450540,183,19926,603,20529,0.9469,2024-08-11
1067310,184,6497,128,6625,0.9467,2024-08-11
745880,187,4407,66,4473,0.9466,2024-08-11
362680,186,16306,472,16778,0.9466,2024-08-11
242760,185,529091,24898,553989,0.9466,2024-08-11
1328840,189,5564,101,5665,0.9464,2024-08-11
1604000,188,15119,431,15550,0.9464,2024-08-11
1520370,191,12338,331,12669,0.9462999999999999,2024-08-11
35140,190,63021,2442,65463,0.9462999999999999,2024-08-11
1469280,194,6674,137,6811,0.9462,2024-08-11
221640,193,23564,764,24328,0.9462,2024-08-11
312530,192,36397,1292,37689,0.9462,2024-08-11
1241510,197,18965,585,19550,0.9460999999999999,2024-08-11
1211020,196,21280,676,21956,0.9460999999999999,2024-08-11
500,195,54961,2099,57060,0.9460999999999999,2024-08-11
653530,198,25077,830,25907,0.946,2024-08-11
897220,199,3414,42,3456,0.9459000000000001,2024-08-11
1530140,202,2414,17,2431,0.9458,2024-08-11
246420,201,13107,366,13473,0.9458,2024-08-11
1388880,200,23434,770,24204,0.9458,2024-08-11
488860,203,14026,406,14432,0.9455,2024-08-11
1985690,205,13279,379,13658,0.9454,2024-08-11
644560,204,83081,3421,86502,0.9454,2024-08-11
1927720,206,4249,68,4317,0.9453,2024-08-11
1171370,208,3680,52,3732,0.9451999999999999,2024-08-11
1708870,207,6293,132,6425,0.9451999999999999,2024-08-11
1434480,209,3971,61,4032,0.945,2024-08-11
1250760,213,6223,132,6355,0.9449,2024-08-11
990630,212,9564,248,9812,0.9449,2024-08-11
617670,211,13599,398,13997,0.9449,2024-08-11
2495980,210,14432,431,14863,0.9449,2024-08-11
926990,214,8043,195,8238,0.9448000000000001,2024-08-11
235460,215,73830,3069,76899,0.9445,2024-08-11
397740,219,5021,96,5117,0.9444,2024-08-11
214560,218,15333,474,15807,0.9444,2024-08-11
1388770,217,17419,558,17977,0.9444,2024-08-11
601150,216,122407,5408,127815,0.9444,2024-08-11
420110,220,12138,351,12489,0.9443,2024-08-11
1262350,221,18915,624,19539,0.9442,2024-08-11
32440,224,21862,747,22609,0.9440999999999999,2024-08-11
1455840,223,25260,893,26153,0.9440999999999999,2024-08-11
1817070,222,93303,4032,97335,0.9440999999999999,2024-08-11
1428310,227,5153,103,5256,0.9440000000000001,2024-08-11
1406990,226,8197,208,8405,0.9440000000000001,2024-08-11
909080,225,9291,247,9538,0.9440000000000001,2024-08-11
200260,228,60332,2482,62814,0.9439,2024-08-11
623080,229,2684,30,2714,0.9437000000000001,2024-08-11
658920,230,5865,129,5994,0.9436,2024-08-11
1285670,232,9827,273,10100,0.9434999999999999,2024-08-11
2378900,231,21336,741,22077,0.9434999999999999,2024-08-11
1337010,235,5639,123,5762,0.9433,2024-08-11
2109460,234,14477,458,14935,0.9433,2024-08-11
814380,233,279192,13607,292799,0.9433,2024-08-11
2365810,240,10141,288,10429,0.9431999999999999,2024-08-11
1421250,239,17896,602,18498,0.9431999999999999,2024-08-11
2280,238,18467,626,19093,0.9431999999999999,2024-08-11
1948280,237,23162,827,23989,0.9431999999999999,2024-08-11
221380,236,95664,4243,99907,0.9431999999999999,2024-08-11
2551500,243,5395,116,5511,0.9431,2024-08-11
602520,242,11495,342,11837,0.9431,2024-08-11
261030,241,28903,1082,29985,0.9431,2024-08-11
1829980,245,4026,72,4098,0.943,2024-08-11
2056220,244,4861,99,4960,0.943,2024-08-11
1996010,246,2980,41,3021,0.9428,2024-08-11
1665190,248,2792,36,2828,0.9427,2024-08-11
1764390,247,7117,180,7297,0.9427,2024-08-11
2171440,250,7879,209,8088,0.9426000000000001,2024-08-11
379720,249,183875,8819,192694,0.9426000000000001,2024-08-11
