UUID,Rank,GameID,Country,Date
80b390be-40c1-4267-bdca-9130b3abb362,21,1086940,AU,2024-08-10
033532a5-4c42-42cb-b5aa-9245e50589ec,22,15435,AU,2024-08-10
ceabb346-6340-4065-8288-90e49966a1ff,23,570,AU,2024-08-10
b743f7b2-33b0-4152-a8a8-c9f54e5f9fe2,24,1151340,AU,2024-08-10
e5e73ce1-b5cd-4594-bced-bab595bb624e,25,30424,AU,2024-08-10
aa7ad348-99df-4684-8b48-1c752b0a299b,26,377160,AU,2024-08-10
0f59a8b5-459f-42d4-b542-f72b53bbe23a,27,782330,AU,2024-08-10
39a8f1e0-8add-4ca4-a0ac-fb7d49aff1fb,28,1222670,AU,2024-08-10
55d95b64-9189-48ec-a4b3-8c6627693975,29,2139460,AU,2024-08-10
460a9b21-847d-4fea-b0cd-a58df0d14f5d,30,1985810,AU,2024-08-10
