App_Id,Name,Operation_Date,Rating_Summary,Total_Number_of_Rating,Cost,Game_Tag,Category,Datetime
2510710,Kunitsu-Gami: Path of the Goddess,"Jul 19, 2024",Very Positive,| 725 User Reviews,"NT$ 1,560.00","['Action', 'Strategy', 'Tower Defense', '3D', 'Mythology', 'Lore-Rich', 'Supernatural', 'Hack and Slash', 'Singleplayer']",horror,2024-08-05 12:10
1304930,The Outlast Trials,"Mar 5, 2024",Very Positive,"| 43,531 User Reviews",NT$ 599.00,"['Horror', 'Multiplayer', 'Co-op', 'Survival Horror', 'Psychological Horror', 'First-Person', 'PvE', 'Character Customization', 'Stealth', 'Action-Adventure', 'Action', 'Survival', 'Dark Humor', 'Dark', 'Alternate History', 'Realistic', 'Atmospheric', 'Science', 'Adventure', 'Management']",horror,2024-08-05 12:10
418370,Resident Evil 7 Biohazard,"Jan 24, 2017",Overwhelmingly Positive,"| 58,916 User Reviews",NT$ 224.00,"['Horror', 'Survival Horror', 'First-Person', 'Singleplayer', 'Atmospheric', 'Zombies', 'Gore', 'Psychological Horror', 'VR', 'Action', 'Violent', 'Survival', 'Puzzle', 'Adventure', 'Story Rich', 'Multiplayer', 'FPS', 'Exploration', 'Shooter', 'Classic']",horror,2024-08-05 12:10
2484250,ASTRA: Knights of Veda,"Apr 2, 2024",Mixed,"| 4,058 User Reviews",Free To Play,"['RPG', 'Action', 'Action RPG', 'Side Scroller', 'Souls-like', '2D', 'Dark Fantasy', '2.5D', 'Dark', 'Medieval', 'Fantasy', 'PvE', 'PvP', 'Combat', 'Multiplayer', 'Story Rich', 'Anime', 'Stylized', 'Online Co-Op', 'Co-op']",horror,2024-08-05 12:10
322330,Don't Starve Together,"Apr 21, 2016",Overwhelmingly Positive,"| 314,565 User Reviews",NT$ 268.00,"['Survival', 'Open World Survival Craft', 'Multiplayer', 'Co-op', 'Open World', 'Adventure', 'Crafting', 'Online Co-Op', 'Sandbox', 'Difficult', 'Indie', '2D', 'Atmospheric', 'Funny', 'Survival Horror', 'Strategy', 'Horror', 'Singleplayer', 'Action', 'Roguelike']",horror,2024-08-05 12:10
1142710,Total War: WARHAMMER III,"Feb 17, 2022",Mixed,"| 74,121 User Reviews","NT$ 1,790.00","['Strategy', 'Turn-Based Strategy', 'Grand Strategy', 'RTS', 'Fantasy', 'Real Time Tactics', 'Dark Fantasy', 'War', 'Action', 'Tactical', 'Atmospheric', 'Dwarf', 'Games Workshop', 'Multiplayer', 'Colorful', 'Co-op', 'PvP', 'Singleplayer', 'Story Rich', 'Warhammer 40K']",horror,2024-08-05 12:10
1196590,Resident Evil Village,"May 7, 2021",Overwhelmingly Positive,"| 74,174 User Reviews",NT$ 448.00,"['Survival Horror', 'Horror', 'First-Person', 'Singleplayer', 'Sexual Content', 'Action', 'Zombies', 'Gore', 'Story Rich', 'FPS', 'Atmospheric', 'Violent', 'Dark', 'Survival', 'Psychological Horror', 'Adventure', 'VR', 'Open World', 'Multiplayer', 'Nudity']",horror,2024-08-05 12:10
1151340,Fallout 76,"Apr 14, 2020",Mostly Positive,"| 60,432 User Reviews","NT$ 1,199.00","['Open World', 'Dark Comedy', 'RPG', 'Post-apocalyptic', 'Multiplayer', 'Capitalism', 'Survival', 'Base Building', 'Co-op', 'Shooter', 'Horror', 'MMORPG', 'Exploration', 'FPS', 'Gore', 'Singleplayer', 'Violent', 'Atmospheric', 'Early Access', 'Great Soundtrack']",horror,2024-08-05 12:10
1325200,Nioh 2 – The Complete Edition,"Feb 5, 2021",Very Positive,"| 28,691 User Reviews",NT$ 894.00,"['RPG', 'Action', 'Character Customization', 'Souls-like', 'Difficult', 'Co-op', 'JRPG', 'Multiplayer', 'Fantasy', 'Dark Fantasy', 'Historical', 'Story Rich', 'Hack and Slash', 'Violent', 'Singleplayer', 'Dark', 'Medieval', 'Atmospheric', 'Female Protagonist', 'Gore']",horror,2024-08-05 12:10
1954420,RiichiCity - ACG mahjong games,"Sep 8, 2022",Mixed,"| 2,246 User Reviews",Free To Play,"['Casual', 'Sexual Content', 'Anime', 'Psychological Horror', 'Thriller', 'Card Game', 'Horror', 'Modern', 'Cute', 'Strategy', 'RTS', 'JRPG', 'Sports', 'Souls-like', 'Card Battler', 'Funny', 'Real Time Tactics', '2.5D', 'Drama', 'Board Game']",horror,2024-08-05 12:10
2995920,It Takes Two Friend's Pass,"May 29, 2024",,,Free To Play,"['Co-op', 'Multiplayer', 'Split Screen', 'Local Co-Op', 'Puzzle', 'Online Co-Op', 'Adventure', 'Story Rich', 'Local Multiplayer', 'Co-op Campaign', 'Puzzle Platformer', '3D Platformer', 'Action-Adventure', 'Emotional', 'Platformer', 'Action', 'Exploration', 'Atmospheric', 'Minigames', 'Female Protagonist']",horror,2024-08-05 12:10
699130,World War Z,"Sep 21, 2021",Very Positive,"| 15,800 User Reviews",NT$ 790.00,"['Zombies', 'Multiplayer', 'Online Co-Op', 'Action', 'Co-op', 'Singleplayer', 'Shooter', 'Third-Person Shooter', 'PvE', 'FPS', 'Survival Horror', 'Gun Customization', 'Post-apocalyptic', 'Gore', 'Character Customization', 'First-Person', 'Violent', 'Third Person', 'Combat', 'Horror']",horror,2024-08-05 12:10
602960,Barotrauma,"Mar 13, 2023",Very Positive,"| 45,924 User Reviews",NT$ 324.00,"['Co-op', 'Multiplayer', 'Survival', 'Submarine', 'Survival Horror', '2D', 'Horror', 'Underwater', 'Simulation', 'Sci-fi', 'Management', 'Strategy', 'Action', 'Difficult', 'Moddable', 'Gore', 'Violent', 'Singleplayer', 'Naval', 'Early Access']",horror,2024-08-05 12:10
1888930,The Last of Us™ Part I,"Mar 28, 2023",Mostly Positive,"| 31,517 User Reviews","NT$ 1,490.00","['Story Rich', 'Shooter', 'Post-apocalyptic', 'Third-Person Shooter', 'Action-Adventure', 'Horror', 'Third Person', 'Zombies', 'Survival', 'Action', 'Thriller', 'Emotional', 'Cinematic', 'Atmospheric', 'Adventure', 'Singleplayer', 'Survival Horror', 'Drama', 'Remake', 'Soundtrack']",horror,2024-08-05 12:10
952060,Resident Evil 3,"Apr 3, 2020",Very Positive,"| 56,001 User Reviews",NT$ 280.00,"['Action', 'Zombies', 'Horror', 'Female Protagonist', 'Multiplayer', 'Survival Horror', 'Remake', 'Singleplayer', 'Third Person', 'Co-op', 'Gore', 'Third-Person Shooter', 'Violent', 'Story Rich', 'Atmospheric', 'Adventure', 'Sexual Content', 'Classic', 'Difficult', 'Great Soundtrack']",horror,2024-08-05 12:10
1449690,The Walking Dead: The Telltale Definitive Series,"Oct 29, 2020",Overwhelmingly Positive,"| 14,143 User Reviews",NT$ 149.00,"['Choices Matter', 'Story Rich', 'Interactive Fiction', 'Horror', 'Multiple Endings', 'Comic Book', 'Adventure', 'Choose Your Own Adventure', 'Visual Novel', 'Post-apocalyptic', 'Point & Click', 'Atmospheric', 'Zombies', '3D', 'Third Person', 'Dark', 'Dynamic Narration', 'Conversation', 'Dystopian ', 'Narration']",horror,2024-08-05 12:10
883710,Resident Evil 2,"Jan 25, 2019",Overwhelmingly Positive,"| 107,467 User Reviews",NT$ 327.00,"['Zombies', 'Survival Horror', 'Horror', 'Singleplayer', 'Remake', 'Third Person', 'Gore', 'Action', 'Puzzle', 'Atmospheric', 'Violent', 'Story Rich', 'Survival', 'Multiplayer', 'Classic', 'Female Protagonist', 'Dark', 'Shooter', 'Adventure', 'Difficult']",horror,2024-08-05 12:10
1943950,Escape the Backrooms,"Aug 11, 2022",Very Positive,"| 65,584 User Reviews",NT$ 186.00,"['Horror', 'Multiplayer', 'Online Co-Op', 'Psychological Horror', 'Co-op', 'Survival Horror', 'First-Person', 'Exploration', 'Escape Room', 'Adventure', 'Action', 'VR', '3D', 'Singleplayer', 'Early Access', 'Action-Adventure', 'Indie', 'Casual', 'Stealth', 'Dungeon Crawler']",horror,2024-08-05 12:10
550,Left 4 Dead 2,"Nov 17, 2009",Overwhelmingly Positive,"| 661,244 User Reviews",NT$ 188.00,"['Zombies', 'Co-op', 'FPS', 'Multiplayer', 'Shooter', 'Online Co-Op', 'Action', 'Survival', 'Horror', 'First-Person', 'Gore', 'Team-Based', 'Moddable', 'Survival Horror', 'Post-apocalyptic', 'Singleplayer', 'Adventure', 'Local Co-Op', 'Replay Value', 'Tactical']",horror,2024-08-05 12:10
962130,Grounded,"Sep 27, 2022",Very Positive,"| 58,147 User Reviews","NT$ 1,088.00","['Survival', 'Multiplayer', 'Open World Survival Craft', 'Co-op', 'Base Building', 'Crafting', 'Adventure', 'Open World', 'Horror', 'Online Co-Op', 'Exploration', 'Action', 'Sandbox', 'First-Person', 'Singleplayer', 'RPG', 'Third Person', 'Cute', 'Early Access', 'Funny']",horror,2024-08-05 12:10
1794680,Vampire Survivors,"Oct 20, 2022",Overwhelmingly Positive,"| 221,570 User Reviews",NT$ 110.00,"['Action Roguelike', 'Bullet Hell', 'Pixel Graphics', 'Roguelite', '2D', 'Indie', 'Vampire', 'Singleplayer', 'Casual', 'Arcade', 'Action', 'RPG', 'Roguelike', 'Controller', 'Retro', 'Score Attack', 'Dark Fantasy', 'Action RPG', 'Local Co-Op', '1980s']",horror,2024-08-05 12:10
1448440,Wo Long: Fallen Dynasty,"Mar 3, 2023",Mixed,"| 19,108 User Reviews","NT$ 1,163.00","['Action', 'Souls-like', 'RPG', 'Difficult', 'Action RPG', 'Dark Fantasy', 'Historical', 'Hack and Slash', 'Singleplayer', 'Fantasy', 'Gore', 'Character Customization', 'Violent', 'Martial Arts', 'JRPG', 'Adventure', 'Co-op', 'Third Person', 'Atmospheric', 'Female Protagonist']",horror,2024-08-05 12:10
1371980,No Rest for the Wicked,"Apr 18, 2024",Mostly Positive,"| 24,635 User Reviews",NT$ 520.00,"['Souls-like', 'Action', 'RPG', 'Action RPG', 'Exploration', 'Hack and Slash', 'Isometric', '3D', 'Cinematic', 'Dark Fantasy', 'Colorful', 'Immersive Sim', 'Stylized', 'Atmospheric', 'Drama', 'Gothic', 'Supernatural', 'Character Customization', 'Combat', 'Controller']",horror,2024-08-05 12:10
3015760,Ready or Not: Home Invasion,"Jul 23, 2024",Mixed,"| 1,412 User Reviews",NT$ 249.00,"['Tactical', 'Realistic', 'FPS', 'Shooter', 'Multiplayer', 'Co-op', 'Singleplayer', 'First-Person', 'Action', 'Horror', 'Violent', 'Gun Customization', 'Combat', 'Crime', 'Gore', 'Modern', 'Atmospheric', 'America', 'Co-op Campaign', 'Psychological Horror']",horror,2024-08-05 12:10
242760,The Forest,"Apr 30, 2018",Overwhelmingly Positive,"| 469,090 User Reviews",NT$ 318.00,"['Open World Survival Craft', 'Survival', 'Open World', 'Horror', 'Crafting', 'Adventure', 'Building', 'Survival Horror', 'First-Person', 'Action', 'Exploration', 'Sandbox', 'Singleplayer', 'Atmospheric', 'Simulation', 'Gore', 'Realistic', 'Indie', 'Zombies', 'Early Access']",horror,2024-08-05 12:10
2331330,The Bridge Curse 2: The Extrication,"May 9, 2024",Very Positive,"| 1,344 User Reviews",NT$ 499.00,"['Mystery', 'Story Rich', 'Psychological Horror', 'Horror', 'Multiple Endings', 'Atmospheric', 'Drama', 'Thriller', 'Stealth', 'Survival Horror', 'Exploration', 'Supernatural', 'Walking Simulator', 'First-Person', 'Adventure', 'Investigation', 'Cinematic', 'Singleplayer', 'Conspiracy', 'Action-Adventure']",horror,2024-08-05 12:10
1850570,DEATH STRANDING DIRECTOR'S CUT,"Mar 30, 2022",Very Positive,"| 21,149 User Reviews","NT$ 1,190.00","['Story Rich', 'Open World', 'Walking Simulator', 'Atmospheric', 'Adventure', 'Exploration', 'Great Soundtrack', 'Singleplayer', 'Post-apocalyptic', 'Cinematic', 'Action', 'Third Person', 'Sci-fi', 'Horror', 'Action-Adventure', 'Relaxing', 'Multiplayer', 'Stealth', 'Combat', 'Third-Person Shooter']",horror,2024-08-05 12:10
493520,GTFO,"Dec 10, 2021",Very Positive,"| 39,703 User Reviews",NT$ 797.00,"['Online Co-Op', 'Horror', 'Co-op', 'FPS', 'Difficult', 'Multiplayer', 'Shooter', 'Survival Horror', 'Action', 'Stealth', 'Tactical', 'Team-Based', 'Gore', 'First-Person', 'Zombies', 'PvE', 'Character Customization', 'Atmospheric', 'Violent', 'Replay Value']",horror,2024-08-05 12:10
1627720,Lies of P,"Sep 18, 2023",Very Positive,"| 29,241 User Reviews","NT$ 1,290.00","['Souls-like', 'Action', 'Dark Fantasy', 'Action RPG', 'Exploration', 'Third Person', 'Singleplayer', 'Story Rich', 'Dark', 'Adventure', '3D', 'Steampunk', 'Atmospheric', 'RPG', 'Choices Matter', 'Multiple Endings', 'Gothic', 'Violent', 'Replay Value', 'Difficult']",horror,2024-08-05 12:10
